ins_nm,jp_nama,formasi_nm,jabatan_nm,lokasi_nm,jumlah_formasi,gaji_min,gaji_max,jumlah_ms,rasio_formasi_ms,persen_kelulusan
Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,CPNS,UMUM,INSPEKTUR KETENAGALISTRIKAN AHLI PERTAMA,"PEMERINTAH PROVINSI DKI JAKARTA | DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI | SUKU DINAS TENAGA KERJA, TRANSMIGRASI, DAN ENERGI KABUPATEN ADM. KEPULAUAN SERIBU | SEKSI ENERGI SUKU DINAS TENAGA KERJA, TRANSMIGRASI, DAN ENERGI KABUPATEN ADM. KEPULAUAN SERIBU",2,7088560,21505700,13,1:6,15.38461538461539
Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,CPNS,UMUM,INSPEKTUR KETENAGALISTRIKAN AHLI PERTAMA,"PEMERINTAH PROVINSI DKI JAKARTA | DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI | SUKU DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI KOTA ADMINISTRASI JAKARTA BARAT | SEKSI ENERGI SUKU DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI KOTA ADMINISTRASI JAKARTA BARAT",1,7088560,21505700,4,1:4,25.0
Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,CPNS,UMUM,INSPEKTUR KETENAGALISTRIKAN AHLI PERTAMA,"PEMERINTAH PROVINSI DKI JAKARTA | DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI | SUKU DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI KOTA ADMINISTRASI JAKARTA UTARA | SEKSI ENERGI SUKU DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI KOTA ADMINISTRASI JAKARTA UTARA",1,7088560,21505700,3,1:3,33.33333333333333
Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,CPNS,UMUM,INSPEKTUR KETENAGALISTRIKAN AHLI PERTAMA,"PEMERINTAH PROVINSI DKI JAKARTA | DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI | SUKU DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI KOTA ADMINISTRASI JAKARTA PUSAT | SEKSI ENERGI SUKU DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI KOTA ADMINISTRASI JAKARTA PUSAT",2,7088560,21505700,20,1:10,10.0
Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,CPNS,UMUM,INSPEKTUR KETENAGALISTRIKAN AHLI PERTAMA,"PEMERINTAH PROVINSI DKI JAKARTA | DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI | SUKU DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI KOTA ADMINISTRASI JAKARTA TIMUR | SEKSI ENERGI SUKU DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI KOTA ADMINISTRASI JAKARTA TIMUR",2,7088560,21505700,28,1:14,7.142857142857142
Pemerintah Provinsi Daerah Khusus Ibukota Jakarta,CPNS,UMUM,INSPEKTUR KETENAGALISTRIKAN AHLI PERTAMA,"PEMERINTAH PROVINSI DKI JAKARTA | DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI | SUKU DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI KOTA ADMINISTRASI JAKARTA SELATAN | SEKSI ENERGI SUKU DINAS TENAGA KERJA, TRANSMIGRASI DAN ENERGI KOTA ADMINISTRASI JAKARTA SELATAN",2,7088560,21505700,22,1:11,9.090909090909092
Pemerintah Provinsi Jawa Barat,CPNS,UMUM,INSPEKTUR KETENAGALISTRIKAN AHLI PERTAMA,PEMERINTAH DAERAH PROVINSI JAWA BARAT | DINAS ENERGI DAN SUMBER DAYA MINERAL | CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH VI TASIKMALAYA,1,3000000,5000000,32,1:32,3.125
Pemerintah Provinsi Jawa Barat,CPNS,UMUM,PENATA KELOLA USAHA KETENAGALISTRIKAN,PEMERINTAH DAERAH PROVINSI JAWA BARAT | DINAS ENERGI DAN SUMBER DAYA MINERAL | CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH VI TASIKMALAYA,1,3000000,5000000,38,1:38,2.631578947368421
Pemerintah Provinsi Jawa Barat,CPNS,UMUM,PENATA KELOLA USAHA KETENAGALISTRIKAN,PEMERINTAH DAERAH PROVINSI JAWA BARAT | DINAS ENERGI DAN SUMBER DAYA MINERAL | CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH II BOGOR,2,3000000,5000000,85,1:42,2.352941176470588
Pemerintah Provinsi Jawa Barat,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH DAERAH PROVINSI JAWA BARAT | DINAS TANAMAN PANGAN DAN HORTIKULTURA | BALAI PENGEMBANGAN MEKANISASI PERTANIAN,3,3000000,5000000,114,1:38,2.631578947368421
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,"KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Sistem dan Strategi Penyelenggaraan Infrastruktur Permukiman | Subdirektorat Koordinasi Pengadaan Tanah, Pemantauan, dan Evaluasi",1,9400000,10000000,3,1:3,33.33333333333333
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,"KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Sistem dan Strategi Penyelenggaraan Infrastruktur Permukiman | Subdirektorat Strategi, Program, dan Anggaran",1,9400000,10000000,3,1:3,33.33333333333333
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Papua Barat,7,9400000,10000000,45,1:6,15.55555555555556
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Prasarana Strategis | Subdirektorat Wilayah I,6,9400000,10000000,16,1:3,37.5
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Kepulauan Riau,1,9400000,10000000,5,1:5,20.0
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Direktorat Bina Teknik Permukiman dan Perumahan | Subdirektorat Data dan Pengembangan Sistem Informasi Permukiman,1,9400000,10000000,0,,0.0
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Maluku | Seksi Pelaksana Wilayah II,1,9400000,10000000,0,,0.0
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Jawa Timur | Seksi Pelaksana Wilayah II,1,9400000,10000000,5,1:5,20.0
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Jawa Timur | Seksi Pelaksana Wilayah I,1,9400000,10000000,6,1:6,16.66666666666666
Kementerian Pekerjaan Umum dan Perumahan Rakyat,CPNS,UMUM,PENATA KELOLA BANGUNAN GEDUNG DAN KAWASAN PERMUKIMAN AHLI PERTAMA,KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT | Direktorat Jenderal Cipta Karya | Balai Prasarana Permukiman Wilayah Bangka Belitung,6,9400000,10000000,49,1:8,12.24489795918367
Pemerintah Provinsi Jawa Barat,CPNS,UMUM,PENGELOLA KESELAMATAN KETENAGALISTRIKAN,PEMERINTAH DAERAH PROVINSI JAWA BARAT | DINAS ENERGI DAN SUMBER DAYA MINERAL | CABANG DINAS ENERGI DAN SUMBER DAYA MINERAL WILAYAH II BOGOR,1,3000000,5000000,23,1:23,4.347826086956522
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,INSPEKTUR KETENAGALISTRIKAN AHLI PERTAMA,Pemerintah Provinsi Jawa Timur | Dinas Energi dan Sumber Daya Mineral | Bidang Ketenagalistrikan,1,5215700,13275700,55,1:55,1.818181818181818
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | Cabang Dinas Kelautan dan Perikanan Kabupaten Blitar | Seksi Konservasi Kelautan,1,5215700,13275700,10,1:10,10.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pengujian Mutu dan Pengembangan Produk Kelautan dan Perikanan Surabaya | Seksi Pengujian Mutu,1,5215700,13275700,26,1:26,3.846153846153846
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Mayangan | Seksi Pelayanan Teknis Pelabuhan,2,5215700,13275700,31,1:16,6.451612903225806
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | Cabang Dinas Kelautan Dan Perikanan Kabupaten Situbondo | Seksi Konservasi Kelautan,1,5215700,13275700,10,1:10,10.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Muncar | Seksi Pelayanan Teknis Pelabuhan,2,5215700,13275700,28,1:14,7.142857142857142
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Pasongsongan | Seksi Tatakelola Dan Pelayanan Usaha,1,5215700,13275700,8,1:8,12.5
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Budidaya Air Payau Dan Laut | Seksi Perikanan Budidaya Laut,1,5215700,13275700,2,1:2,50.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Bulu | Seksi Tatakelola Dan Pelayanan Usaha,1,5215700,13275700,1,1:1,100.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Puger | Seksi Pelayanan Teknis Pelabuhan,1,5215700,13275700,5,1:5,20.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Laboratorium Kesehatan Ikan Dan Lingkungan | Seksi Pengujian Kesehatan Ikan dan Lingkungan,1,5215700,13275700,7,1:7,14.28571428571428
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | Cabang Dinas Kelautan Dan Perikanan Kabupaten Malang | Seksi Verifikasi Perizinan,1,5215700,13275700,42,1:42,2.380952380952381
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Pasongsongan | Seksi Pelayanan Teknis Pelabuhan,2,5215700,13275700,26,1:13,7.692307692307693
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | Bidang Perikanan Tangkap,1,5215700,13275700,22,1:22,4.545454545454546
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Pondokdadap | Seksi Tatakelola Dan Pelayanan Usaha,1,5215700,13275700,4,1:4,25.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | Bidang Perikanan Budidaya,1,5215700,13275700,8,1:8,12.5
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | Cabang Dinas Kelautan Dan Perikanan Kabupaten Tuban | Seksi Verifikasi Perizinan,1,5215700,13275700,10,1:10,10.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Pondokdadap | Seksi Pelayanan Teknis Pelabuhan,1,5215700,13275700,1,1:1,100.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Popoh | Seksi Tatakelola dan Pelayanan Usaha,1,5215700,13275700,5,1:5,20.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | Cabang Dinas Kelautan Dan Perikanan Kabupaten Malang | Seksi Konservasi Kelautan,1,5215700,13275700,26,1:26,3.846153846153846
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,"Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelatihan Teknis Kelautan, Perikanan, Pesisir Dan Pulau-Pulau Kecil Di Probolinggo | Seksi Pelatihan Teknis Kelautan, Pesisir dan Pulau-Pulau Kecil",1,5215700,13275700,3,1:3,33.33333333333333
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Tamperan | Seksi Pelayanan Teknis Pelabuhan,2,5215700,13275700,29,1:14,6.896551724137931
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Bulu | Seksi Pelayanan Teknis Pelabuhan,2,5215700,13275700,21,1:10,9.523809523809524
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Laboratorium Kesehatan Ikan Dan Lingkungan | Seksi Pengendalian Ikan dan Lingkungan,1,5215700,13275700,5,1:5,20.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Budidaya Air Payau Dan Laut | Seksi Perikanan Budidaya Air Payau,1,5215700,13275700,6,1:6,16.66666666666666
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | Bidang Kelautan Pesisir dan Pengawasan,1,5215700,13275700,26,1:26,3.846153846153846
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Muncar | Seksi Tatakelola Dan Pelayanan Usaha,1,5215700,13275700,5,1:5,20.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Popoh | Seksi Pelayanan Teknis Pelabuhan,2,5215700,13275700,45,1:22,4.444444444444445
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Mayangan | Seksi Tatakelola Dan Pelayanan Usaha,1,5215700,13275700,4,1:4,25.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Tamperan | Seksi Tatakelola Dan Pelayanan Usaha,1,5215700,13275700,8,1:8,12.5
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | Cabang Dinas Kelautan Dan Perikanan Kabupaten Tuban | Seksi Konservasi Kelautan,1,5215700,13275700,12,1:12,8.333333333333332
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,"Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelatihan Teknis Kelautan, Perikanan, Pesisir Dan Pulau-Pulau Kecil Di Probolinggo | Sub Bagian Tata Usaha",1,5215700,13275700,9,1:9,11.11111111111111
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,"Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelatihan Teknis Kelautan, Perikanan, Pesisir Dan Pulau-Pulau Kecil Di Probolinggo | Seksi Pelatihan Teknis Perikanan Budidaya dan Pengolahan Produk Kelautan Dan Perikanan",1,5215700,13275700,0,,0.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | UPT Pelabuhan Perikanan Pantai Puger | Seksi Tatakelola dan Pelayanan Usaha,1,5215700,13275700,3,1:3,33.33333333333333
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | Cabang Dinas Kelautan dan Perikanan Kabupaten Blitar | Seksi Verifikasi Perizinan,1,5215700,13275700,21,1:21,4.761904761904762
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,PENATA KELOLA KELAUTAN DAN PERIKANAN,Pemerintah Provinsi Jawa Timur | Dinas Kelautan dan Perikanan | Bidang Pengolahan dan Pemasaran Produk Kelautan dan Perikanan,1,5215700,13275700,20,1:20,5.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,"PENGAWAS ENERGI BARU, TERBARUKAN, DAN KONSERVASI ENERGI",Pemerintah Provinsi Jawa Timur | Dinas Energi dan Sumber Daya Mineral | Bidang Energi,3,5215700,13275700,613,1:204,0.4893964110929853
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Provinsi Jawa Timur | Dinas Kesehatan | RSUD KARSA HUSADA BATU | WAKIL DIREKTUR UMUM | BAGIAN UMUM DAN KEUANGAN,4,5215700,13275700,111,1:28,3.603603603603604
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Provinsi Jawa Timur | Sekretariat Daerah | Asisten Perekonomian dan Pembangunan | Biro Administrasi Pembangunan,1,5215700,13275700,3,1:3,33.33333333333333
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Provinsi Jawa Timur | Sekretariat Daerah | Asisten Administrasi Umum | Biro Umum | Bagian Administrasi Keuangan Dan Aset - Biro Umum,4,5215700,13275700,142,1:36,2.816901408450704
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Provinsi Jawa Timur | Dinas Kesehatan | RSUD HUSADA PRIMA | BAGIAN TATA USAHA | SUB BAGIAN UMUM DAN KEPEGAWAIAN,4,5215700,13275700,114,1:28,3.508771929824561
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Provinsi Jawa Timur | Dinas Tenaga Kerja dan Transmigrasi | Upt Balai Latihan Kerja Di Wonojati Malang | Sub Bagian Tata Usaha,1,5215700,13275700,13,1:13,7.692307692307693
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Provinsi Jawa Timur | Dinas Tenaga Kerja dan Transmigrasi | Upt Balai Latihan Pengembangan Produktivitas Tenaga Kerja Di Surabaya | Sub Bagian Tata Usaha,1,5215700,13275700,17,1:17,5.88235294117647
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Provinsi Jawa Timur | Dinas Kesehatan | UPT Pelatihan Kesehatan Masyarakat Murnajati | Sub Bagian Tata Usaha,3,5215700,13275700,22,1:7,13.63636363636363
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Provinsi Jawa Timur | Dinas Tenaga Kerja dan Transmigrasi | Upt Pelayanan Dan Perlindungan Tenaga Kerja | Sub Bagian Tata Usaha,1,5215700,13275700,1,1:1,100.0
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Provinsi Jawa Timur | Badan Koordinasi Wilayah Pemerintahan dan Pembangunan Madiun | Sekretariat | Sub Bagian Umum dan Kepegawaian,1,5215700,13275700,28,1:28,3.571428571428571
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Provinsi Jawa Timur | Dinas Kesehatan | UPT Laboratorium Herbal Materia Medica Batu | Sub Bagian Tata Usaha,1,5215700,13275700,8,1:8,12.5
Pemerintah Provinsi Jawa Timur,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,Pemerintah Provinsi Jawa Timur | Dinas Tenaga Kerja dan Transmigrasi | Upt Balai Latihan Kerja Di Mojokerto | Sub Bagian Tata Usaha,1,5215700,13275700,26,1:26,3.846153846153846
Pemerintah Provinsi Kalimantan Utara,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,PEMERINTAH PROVINSI KALIMANTAN UTARA | DINAS PERTANIAN DAN KETAHANAN PANGAN,1,2700000,6000000,17,1:17,5.88235294117647
Pemerintah Provinsi Maluku,CPNS,UMUM,"PENGAWAS ENERGI BARU, TERBARUKAN, DAN KONSERVASI ENERGI",PROVINSI MALUKU | Sekretariat Daerah | Dinas Energi dan Sumber Daya Mineral | BIDANG ENERGI,2,3300000,4000000,22,1:11,9.090909090909092
Pemerintah Provinsi Maluku,CPNS,UMUM,PENGAWAS JARINGAN UTILITAS,PROVINSI MALUKU | Sekretariat Daerah | Dinas Perumahan Dan Kawasan Permukiman | Bidang Rumah Swadaya,1,3300000,4000000,1,1:1,100.0
Pemerintah Provinsi Maluku,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PROVINSI MALUKU | Sekretariat Daerah | Dinas Pekerjaan Umum Dan Penataan Ruang | BIDANG TATA RUANG | SEKSI PELAKSANAAN DAN PERTANAHAN,1,3300000,4000000,5,1:5,20.0
Pemerintah Provinsi Maluku,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PROVINSI MALUKU | Sekretariat Daerah | Dinas Pekerjaan Umum Dan Penataan Ruang | BIDANG JASA KONSTRUKSI | SEKSI PENGAWASAN,1,3300000,4000000,4,1:4,25.0
Pemerintah Provinsi Maluku,CPNS,UMUM,TEKNISI SARANA DAN PRASARANA,PROVINSI MALUKU | Sekretariat Daerah | Sekretariat DPRD | Bagian Umum dan Keuangan | Sub Bagian Umum,2,3300000,4000000,9,1:4,22.22222222222222
Pemerintah Provinsi NTT,CPNS,UMUM,PENATA KELOLA USAHA KETENAGALISTRIKAN,Pemerintah Provinsi NTT | DINAS ENERGI DAN SUMBER DAYA MINERAL PROVINSI NTT | BIDANG KETENAGALISTRIKAN,2,2785700,4575200,10,1:5,20.0
Pemerintah Provinsi NTT,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"Pemerintah Provinsi NTT | DINAS PETERNAKAN PROVINSI NTT | BIDANG PRASARANA, SARANA DAN PENGEMBANGAN SUMBER DAYA PETERNAKAN",1,2785700,4575200,3,1:3,33.33333333333333
Pemerintah Provinsi NTT,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,"Pemerintah Provinsi NTT | DINAS PERTANIAN DAN KETAHANAN PANGAN PROVINSI NTT | UPTD PERBENIHAN, KEBUN DINAS DAN LABORATORIUM HAYATI PERKEBUNAN",5,2785700,4575200,16,1:3,31.25
Pemerintah Provinsi NTT,CPNS,UMUM,PENGAWAS ALAT DAN MESIN PERTANIAN AHLI PERTAMA,Pemerintah Provinsi NTT | DINAS PERTANIAN DAN KETAHANAN PANGAN PROVINSI NTT | UPTD PERBENIHAN TANAMAN PANGAN DAN HORTIKULTURA,3,2785700,4575200,3,1:1,100.0
